ID1	569		40	11350	540	19.9473	530308
ID1	570		40	11390	541	19.9825	531240
ID1	571		41	11431	541	20.0193	532172
ID1	572		41	11472	541	20.0559	533104
ID1	573		41	11513	541	20.0925	534036
ID1	574		41	11554	541	20.1289	534968
ID1	575		41	11595	541	20.1652	535900
ID1	576		41	11636	541	20.2014	536832
ID1	577		41	11677	541	20.2374	537764
ID1	578		41	11718	541	20.2734	538696
ID1	579		41	11759	541	20.3092	539628
ID1	580		41	11800	541	20.3448	540560
ID1	581		41	11841	541	20.3804	541492
ID1	582		41	11882	541	20.4158	542424
ID1	583		41	11923	541	20.4511	543356
ID1	584		41	11964	542	20.4863	544288
ID1	585		42	12006	542	20.5231	545220
ID1	586		42	12048	542	20.5597	546152
ID1	587		42	12090	542	20.5963	547084
ID1	588		42	12132	542	20.6327	548016
ID1	589		42	12174	542	20.6689	548948
ID1	590		42	12216	542	20.7051	549880
ID1	591		42	12258	542	20.7411	550812
ID1	592		42	12300	542	20.777	551744
ID1	593		42	12342	542	20.8128	552676
ID1	594		42	12384	542	20.8485	553608
ID1	595		42	12426	542	20.884	554540
ID1	596		42	12468	542	20.9195	555472
ID1	597		42	12510	542	20.9548	556404
ID1	598		42	12552	543	20.99	557336
ID1	599		43	12595	543	21.0267	558268
ID1	600		43	12638	543	21.0633	559200
ID1	601		43	12681	543	21.0998	560132
ID1	602		43	12724	543	21.1362	561064
ID1	603		43	12767	543	21.1725	561996
ID1	604		43	12810	543	21.2086	562928
ID1	605		43	12853	543	21.2446	563860
ID1	606		43	12896	543	21.2805	564792
ID1	607		43	12939	543	21.3163	565724
ID1	608		43	12982	543	21.352	566656
ID1	609		43	13025	543	21.3875	567588
ID1	610		43	13068	543	21.423	568520
ID1	611		43	13111	543	21.4583	569452
ID1	612		43	13154	544	21.4935	570384
ID1	613		44	13198	544	21.5302	571316
ID1	614		44	13242	544	21.5668	572248
ID1	615		44	13286	544	21.6033	573180
ID1	616		44	13330	544	21.6396	574112
ID1	617		44	13374	544	21.6759	575044
ID1	618		44	13418	544	21.712	575976
ID1	619		44	13462	544	21.748	576908
ID1	620		44	13506	544	21.7839	577840
ID1	621		44	13550	544	21.8196	578772
ID1	622		44	13594	544	21.8553	579704
ID1	623		44	13638	544	21.8909	580636
ID1	624		44	13682	544	21.9263	581568
ID1	625		44	13726	544	21.9616	582500
ID1	626		44	13770	545	21.9968	583432
ID1	627		45	13815	545	22.0335	584364
ID1	628		45	13860	545	22.0701	585296
ID1	629		45	13905	545	22.1065	586228
ID1	630		45	13950	545	22.1429	587160
ID1	631		45	13995	545	22.1791	588092
ID1	632		45	14040	545	22.2152	589024
ID1	633		45	14085	545	22.2512	589956
ID1	634		45	14130	545	22.2871	590888
ID1	635		45	14175	545	22.3228	591820
ID1	636		45	14220	545	22.3585	592752
ID1	637		45	14265	545	22.394	593684
ID1	638		45	14310	545	22.4295	594616
ID1	639		45	14355	546	22.4648	595548
ID1	640		46	14401	546	22.5016	596480
ID1	641		46	14447	546	22.5382	597412
ID1	642		46	14493	546	22.5748	598344
ID1	643		46	14539	546	22.6112	599276
ID1	644		46	14585	546	22.6475	600208
ID1	645		46	14631	546	22.6837	601140
ID1	646		46	14677	546	22.7198	602072
ID1	647		46	14723	546	22.7558	603004
ID1	648		46	14769	546	22.7917	603936
ID1	649		46	14815	546	22.8274	604868
ID1	650		46	14861	546	22.8631	605800
ID1	651		46	14907	546	22.8986	606732
ID1	652		46	14953	546	22.934	607664
ID1	653		46	14999	547	22.9694	608596
ID1	654		47	15046	547	23.0061	609528
ID1	655		47	15093	547	23.0427	610460
ID1	656		47	15140	547	23.0793	611392
ID1	657		47	15187	547	23.1157	612324
ID1	658		47	15234	547	23.152	613256
ID1	659		47	15281	547	23.1882	614188
ID1	660		47	15328	547	23.2242	615120
ID1	661		47	15375	547	23.2602	616052
ID1	662		47	15422	547	23.2961	616984
ID1	663		47	15469	547	23.3318	617916
ID1	664		47	15516	547	23.3675	618848
ID1	665		47	15563	547	23.403	619780
ID1	666		47	15610	547	23.4384	620712
ID1	667		47	15657	548	23.4738	621644
ID1	668		48	15705	548	23.5105	622576
ID1	669		48	15753	548	23.5471	623508
ID1	670		48	15801	548	23.5836	624440
ID1	671		48	15849	548	23.62	625372
ID1	672		48	15897	548	23.6562	626304
ID1	673		48	15945	548	23.6924	627236
ID1	674		48	15993	548	23.7285	628168
ID1	675		48	16041	548	23.7644	629100
ID1	676		48	16089	548	23.8003	630032
ID1	677		48	16137	548	23.836	630964
ID1	678		48	16185	548	23.8717	631896
ID1	679		48	16233	548	23.9072	632828
ID1	680		48	16281	548	23.9426	633760
